rating,title,text,asin,timestamp,helpful_vote,verified_purchase,sentiment,clean_text
5.0,Smooth,Love how it feels.  It makes my skin feel great,B07MQ3RND1,1553888188511,0,False,positive,love feel make skin feel great
5.0,Five Stars,Feels and smells great.,B010ASU9VQ,1489460907000,0,True,positive,feel smell great
5.0,Long lasting,I enjoyed the all day long lasting color stays on . Most sweat off during the day but this stays on even until the night.,B08MPK4JRB,1614385896035,1,True,positive,enjoyed day long lasting color stay sweat day stay even night
3.0,Not the worst and not the best,For the money they are ok. It really depends on each individual razor...some are better and last up to 4 shaves and others barely make it to 2 shaves. The type of beard you have makes all the difference.,B0791Y16H4,1604195104292,1,True,neutral,money really depends individual razor better last shave others barely make shave type beard make difference
5.0,Awesome roller,Great product! It feels great and seems to be really durable,B079KW81R1,1594567167301,0,True,positive,great product feel great seems really durable
5.0,Love it,I use this at the first signs of a cold and it works!  Two sprays in the throat morning and night - works for me!,B000OV40LA,1407502403000,0,True,positive,use first sign cold work two spray throat morning night work
3.0,Aromatherapy soap nope,"The good news is that the actual soap is terrific. The disappointing news is that while scented, the scent is too subtle. Don’t get me wrong: I think restraint for scenting soaps, especially for me as a guy, is admirable. But there isn’t that much scent there. Calling these  “aromatherapy” soaps is, I’m afraid, laughable. The other thing I don’t like, despite the organic, artisan made, and other exclamation ridden catch phrases in the title is the colors. These do not look natural, and some of them are just grossly unattractive. Blood red? Hot pink? Yuck.",B076K6XCKM,1517365810667,3,True,neutral,good news actual soap terrific disappointing news scented scent subtle get wrong think restraint scenting soap especially guy admirable much scent calling aromatherapy soap afraid laughable thing like despite organic artisan made exclamation ridden catch phrase title color not look natural grossly unattractive blood red hot pink yuck
3.0,it does not work. I do not recommend. waste of money,It looks like it's worn out. This does not effect lines but spots. I didn't like it at all and I don't recommend it,B083R58F9H,1610734884939,0,True,neutral,look like worn not effect line spot like recommend
5.0,Plug n Play,"Easy install in my 2016 Lariat F150, a simple plug and play. I needed this because my iphone was not recognized for Carplay access.",B07HC84V8D,1624537448790,0,True,positive,easy install lariat simple plug play needed iphone not recognized carplay access
3.0,"Box is beat up, maybe opened already","Box looks used and already opened. It is for a gift and does not look so nice. This comes in a marvel box , but the box itself looks pretty bad.",B093ZBF6V6,1643598983455,0,True,neutral,box look used already opened gift not look nice come marvel box box look pretty bad
3.0,Three Stars,"It’s okay, not much improvement.",B01N4I6RJ3,1512126534424,0,True,neutral,okay not much improvement
3.0,... my face when I was applying makeup which I HATE about makeup brushes sometimes but I do love the ...,These where iffy some of the bristles came off on my face when I was applying makeup which I HATE about makeup brushes sometimes but I do love the eye brushes I use them every single day and they do the trick if you're not trying to spend a lot at Mac,B00Q0OZWSU,1473726275000,1,True,neutral,iffy bristle came face applying makeup hate makeup brush sometimes love eye brush use every single day trick not trying spend lot mac
3.0,I won't buy that length anymore,Too heavy,B087BH3YSR,1605910562003,0,True,neutral,heavy
5.0,love it!!!!!!!!!,The cuttest wig ive ever had 😍,B08LGMF5G7,1611193646520,0,True,positive,cuttest wig ive ever
5.0,Excelente,Me encanto y el tamaño aún más,B074R5ZVKN,1599268545096,0,True,positive,encanto tama
1.0,Not true to size,Too long. Not exactly what i expected but ill find a way to adjust. Deffinitely not true to size,B00H71UXFC,1405013048000,0,False,negative,long not exactly expected ill find way adjust deffinitely not true size
2.0,It's small,It's really tight and small.,B01N05FYNX,1547580583951,0,True,negative,really tight small
1.0,Completely round and lining it wrong,Looks like a table cover instead of a veil.,B00UX8JADM,1472222220000,0,True,negative,look like table cover instead veil
1.0,"I ordered this flat iron thinkin it would be great, but whenever I use it it pulls my ...","I ordered this flat iron thinkin it would be great, but whenever I use it it pulls my hair. Every time!<br /><br />I got thus for a discount for my.unbiased review",B00STUPNK0,1454202516000,2,False,negative,ordered flat iron thinkin would great whenever use pull hair every time got thus discount unbiased review
3.0,Love these,Great for highlighting,B01GTLZPX0,1504518631215,1,True,neutral,great highlighting
3.0,Not the same crown,The crown looks sturdy but is not the one that I ordered. Disappointed in product control.,B07M9J5776,1593634385710,0,True,neutral,crown look sturdy not one ordered disappointed product control
1.0,Horrible,"Didn't even last a day! Some only the top layer of color peeled off, others all layers peeled off. Super disappointed because the actual colors are gorgeous.",B07LBD8RKW,1603654824981,0,True,negative,even last day top layer color peeled others layer peeled super disappointed actual color gorgeous
3.0,Just ok.,"Its ok... just ok. Nothing worth writing home about. Needed mascara got this, I wouldnt buy again.",B07DGMFDGR,1544395897608,0,True,neutral,nothing worth writing home needed mascara got wouldnt buy
5.0,Beautiful Texture,The hair matched my own hair really well. It actually gave it some real volume especially since my hair is much thinner on top. You can wash it and style it as well.  Someone bought this for me because it worked for them. Would highly recommend,B0B9H68GWF,1666374285850,0,False,positive,hair matched hair really well actually gave real volume especially since hair much thinner top wash style well someone bought worked would highly recommend
5.0,Good value!,[[VIDEOID:a9b6c29f47c9a1b6eac41e6cf6d727cc]] Super gorgeous and surprisingly good quality for how much it was. Easy to put on. It had 2 combs and an adjustable strap in the back. It is nice and long and has a nice ombre.,B08S3VFJ22,1616375515076,0,True,positive,videoid eac super gorgeous surprisingly good quality much easy put comb adjustable strap back nice long nice ombre
3.0,Almost perfect,"Exactly as described. Collapsible and compact. Perfect for traveling. The material isn't strong enough to not collapse while using especially as it gets hotter. I have curly hair and use the prongs closer to roots for lift as it presses against my scalp it begins to flex and fold up. I expected a firmer material. But still, it works as described and great for traveling.",B019GBG0IE,1507977978507,1,True,neutral,exactly described collapsible compact perfect traveling material strong enough not collapse using especially get hotter curly hair use prong closer root lift press scalp begin flex fold expected firmer material still work described great traveling
3.0,"Very small comb, no depth. Not good for longer or think beards.","Comb has no depth, not a good choice for thinker and longer beards.",B07PSCB3FT,1566358663349,0,True,neutral,comb depth not good choice thinker longer beard
3.0,Three Stars,like but doesn't stay upright on counter very well,B01IP5DL9S,1501677510109,0,True,neutral,like stay upright counter well
1.0,Tremenda estafa,La peor compra,B096F8TJXW,1626314542326,0,True,negative,peor compra
1.0,One Star,Very thin material. Cheat shines. Do not cover critical areas. Now when product used c- string must be worn.,B008XADNJE,1460182190000,0,True,negative,thin material cheat shine not cover critical area product used string must worn
1.0,Return to Vendor,I had to send this product back received it all fuzzy Did not look anything as advertised,B079KN4KV9,1581856568542,0,True,negative,send product back received fuzzy not look anything advertised
1.0,Not for exercise,They are huge and slip off easily.,B01M07K8SL,1676993434697,0,True,negative,huge slip easily
5.0,Perfect lighting to do makeup! Love it!,Bought it for my daughter as a Christmas gift and she loves it!,B07TFD7Z2Y,1580090452864,0,True,positive,bought daughter christmas gift love
3.0,Useable,It's stiff at first but it loosened after a few use but still usable and connected,B0863L5YZ5,1600644190165,2,True,neutral,stiff first loosened use still usable connected
5.0,Inexpensive and great,These are very inexpensive and are great to use. I have used these on both of my children and would recommend to anyone.,B00DTIGWV6,1460430069000,0,True,positive,inexpensive great use used child would recommend anyone
5.0,Clearly what I wanted,Just what I had been looking for!!,B00RJBSOBK,1442253513000,0,True,positive,looking
3.0,Okay at first.,Worked well for a couple of months and then it just decided it would stop spraying. I only used it to spray the bathroom for cleaning. Very disappointed that I didn’t just reuse a store bought bottle.,B08D8B5R9J,1609190780199,0,False,neutral,worked well couple month decided would stop spraying used spray bathroom cleaning disappointed reuse store bought bottle
3.0,Returned to vendor,It turns out this product was not applicable to my model razor.  I returned it for a refund.,B000UK4Y6Q,1429736896000,0,True,neutral,turn product not applicable model razor returned refund
5.0,Perfect,Came quickly.  And worked as expected.,B087B9JDD2,1591376730178,2,True,positive,came quickly worked expected
4.0,Does a good job with the guards on but is not good for shaving beard off,"This product is easy to charge and easy to use. It does a nice job of trimming my beard with one of the guards on. However, there are limits to the length you can trim since it only has four small guards. So if you want your beard a little longer, this is not the product for you. Also, if you are looking for a product that can be used to take off your beard completely when you are preparing for a clean shave, this is not the product for you. It is best used for trimming with a guard attached, which it does nice and evenly.",B078SWLT3L,1567743993842,0,False,positive,product easy charge easy use nice job trimming beard one guard however limit length trim since four small guard want beard little longer not product also looking product used take beard completely preparing clean shave not product best used trimming guard attached nice evenly
1.0,DON'T BOTHER,"This lasts for like an hour. Don't waste your time, money, or energy.  I'm my pictures, the girl is covered in this brand, but the peony is covered in a different brand (from my tattoo artist, a knock off of saniderm). Application of this brand is TERRIBLE, and then once you have it on it starts sliding around within an hour. This was placed on about 18 hours after my tattoo. The other brand is sitting just fine.",B08LRZWSRL,1632084803666,0,True,negative,last like hour waste time money energy picture girl covered brand peony covered different brand tattoo artist knock saniderm application brand terrible start sliding around within hour placed hour tattoo brand sitting fine
1.0,These bend so easily! I can't even get them in my hair ...,These bend so easily!  I can't even get them in my hair before they're bent.  I'm throwing the rest of the tub out.,B01H1I65Y8,1500754670105,0,True,negative,bend easily even get hair bent throwing rest tub
3.0,Don't buy if you have textured skin.,Color was spot on and felt lightweight on my skin. It had really good coverage but oh lord it accentuated EVERY. SINGLE. BIT. OF. TEXTURE! Minimal touch ups though but it's not something I would purchase again.,B06X6NPT2X,1532870139792,2,True,neutral,color spot felt lightweight skin really good coverage lord accentuated every single bit texture minimal touch ups though not something would purchase
3.0,Not like I wanted,Did not fit sung,B08BHMHJXT,1618597667046,0,True,neutral,not fit sung
1.0,Not The Same Anymore.Like I Used Nothing Could Smell Dirt After 3 Washes,For years this was the only brand I used but 3 separate times I bought it as usual took it home and used it and even after 3 washes it was like I used nothing at all because I could still smell the dirt. After the first time I tried two more times because I did not want to believe my favorite was no good sadly it was true. Out of all of their shampoos this was my favorite and the only one I used I do not know what happened but sadly it's not the same anymore,B00X6GLSII,1439471323000,0,False,negative,year brand used separate time bought usual took home used even wash like used nothing could still smell dirt first time tried two time not want believe favorite good sadly true shampoo favorite one used not know happened sadly not anymore
1.0,Do not buy,"The liner is all dried up when I received it plus the liner brush is all messed up, the lashes were way to long",B07TD3XS5H,1567364109692,0,True,negative,liner dried received plus liner brush messed lash way long
5.0,Saved bathtime!,"Every bath was a battle but now my son jumps up at bathtime because he knows it's time to &#34;paint&#34;. Thank you, Crayola!<br /><br />(They do stain the grout but I'd much rather have colorful grout than a dirty child!)",B01AX2X5W4,1500238664257,1,True,positive,every bath battle son jump bathtime know time paint thank crayola stain grout much rather colorful grout dirty child
5.0,Five Stars,love this excellent for price!,B0107QYW14,1466528194000,0,True,positive,love excellent price
2.0,Spa Pillow,"It is nice and cushy, but the suction cups don't hold very well.  It could be from the slope of the tub.",B000EFBLXG,1372555355000,0,True,negative,nice cushy suction cup hold well could slope tub
3.0,Might be a bit cheaper if you can find on WISH,They came very early! They also come with a brush cleaner and a beauty blender which I wasn’t expecting but I also wasn’t expecting a them to come in a wish app bag. The brushes were very soft but the handles look like cheap plastic. The bristles on fan brush weren’t spaced out evenly but you can just space it out with your hand. I don’t know how long they will last and for the price you’re actually getting a really good deal.,B0769K5QK9,1535619368877,0,True,neutral,came early also come brush cleaner beauty blender expecting also expecting come wish app bag brush soft handle look like cheap plastic bristle fan brush spaced evenly space hand know long last price actually getting really good deal
5.0,Fantastic replacement for old trimmer!,"My old trimmer finally broke and this is a fantastic replacement. Comfortable in my hands (I have Arthritis), easy to charge, very compact and trims perfect.",B085WLL1RS,1602770482247,0,True,positive,old trimmer finally broke fantastic replacement comfortable hand arthritis easy charge compact trim perfect
1.0,Very bad smell,I like the back scrubber. But the pad part no matter what I did I could not get the horrible  manufacturing smell off of it.  It literally smelled my whole bathroom. Had to throw it out,B08GY7862T,1634820963071,0,True,negative,like back scrubber pad part matter could not get horrible manufacturing smell literally smelled whole bathroom throw
3.0,Good for practicing,Good for practicing but I would never use on a actual client. They don’t seem manageable or look real,B075Q9QD85,1604340979230,0,True,neutral,good practicing would never use actual client seem manageable look real
1.0,not good,I expected this to be much thicker and warmer it was very thin and not warm at all,B08FZ12VBB,1611065274080,0,True,negative,expected much thicker warmer thin not warm
5.0,Pore erase primer,I am a makeup artist I love this primer really recommend,B08P2DGVKY,1620478343244,2,True,positive,makeup artist love primer really recommend
5.0,Five Stars,I love it!!!  I'll be ordering more soon!!!,B01BJCLNIA,1489551273000,0,True,positive,love ordering soon
3.0,Not sure if this actually does anything to quicken the ...,"Not sure if this actually does anything to quicken the drying time, but I need oils added into my hair & it's pleasant enough to smell.  I'll finish the bottle, but won't likely buy again.",B013ISGICY,1457575825000,0,True,neutral,not sure actually anything quicken drying time need oil added hair pleasant enough smell finish bottle likely buy
5.0,Perfect pop of color for summer nails!,Love this color! Perfect for the summer. It’s bright and has just the right amount of shimmer without it looking tacky.,B01EVNR874,1520338322319,3,True,positive,love color perfect summer bright right amount shimmer without looking tacky
2.0,Does not come out in hair like strokes,Not as pictured,B07DQDHRMB,1558967110636,0,True,negative,not pictured
5.0,"Works fast, smells great!",I swear by this oil and also dress it on a blue chime candle. This can dispel even the most powerful evil eye energy. Smells amazing too. So thankful for this !!!!,B015MDWBSI,1679408055897,0,True,positive,swear oil also dress blue chime candle dispel even powerful evil eye energy smell amazing thankful
5.0,"My Mom Loves these ""260 Disposable Oral Swabs...","My Mom Loves this purchase of 260 Disposable Oral Swabs  They are - Sterile, Untreated & Unflavored, All Individually Wrapped In 4 Different Colors"" ...  We have Purchased 2 times now (we went through them quicker than we expected)... It is great Because the Swab is Soft enough when used in her mouth & Individually wrapped so we can stick then in a Bag or purse & no worries about them getting gooked up ...",B075MYGS15,1552409513716,0,True,positive,mom love purchase disposable oral swab sterile untreated unflavored individually wrapped different color purchased time went quicker expected great swab soft enough used mouth individually wrapped stick bag purse worry getting gooked
3.0,Pretty but stinky,"My daughter, grand daughter and I liked them except for one thing: THEY STINK!<br />Very very strong chemical smell that when worn transfers to your hair.<br />It is a definite love/hate relationship.",B08DLWHKC9,1617455165418,0,True,neutral,daughter grand daughter liked except one thing stink strong chemical smell worn transfer hair definite love hate relationship
3.0,No smell ..but turns clear acrylic yellow,This is a trial kit so it’s very small. The monomer has absolutely no smell which is awesome. But it turns clear acrylic yellow. So I would only use this if I’m painting the nAils a dark color. Also it’s very slow set and runny but that is normal for an odorless acrylic.,B097S14FL9,1643597302900,1,False,neutral,trial kit small monomer absolutely smell awesome turn clear acrylic yellow would use painting nail dark color also slow set runny normal odorless acrylic
2.0,No curl. Wedding blues,"The hair was soft, lace nice when my hairdresser try to curls it. Nothing the hair wouldn't hold the curl plus it had bald spots. I bought this unit for my wedding. What a bummer. I won't be ordering anything from the store again.",B0B6BD6W99,1667749447892,0,True,negative,hair soft lace nice hairdresser try curl nothing hair hold curl plus bald spot bought unit wedding bummer ordering anything store
3.0,the plastic broke rendering it completely useless. If you're going to use a strap to ...,"Here's the deal, does it hold makeup well?  Yes.  There might not be a place for your longer brushes except for in the bottom.  When it expands, it takes up a large footprint.  I don't mind that so much.  However, it comes with a strap and quite literally the very first time I was putting it onto kit, the plastic broke rendering it completely useless.  If you're going to use a strap to haul it around, I would think twice about this purchase.  Otherwise, it's just ok.",B00AHHHM5M,1437259659000,1,True,neutral,deal hold makeup well yes might not place longer brush except bottom expands take large footprint mind much however come strap quite literally first time putting onto kit plastic broke rendering completely useless going use strap haul around would think twice purchase otherwise
1.0,Breaks,A dozen bristles broken on the very first use.  Embarrassing gift for my niece.,B06Y16ZN4D,1577396156287,0,True,negative,dozen bristle broken first use embarrassing gift niece
3.0,Three Stars,Loses its pressure very quickly,B000AZ5I98,1405072411000,0,True,neutral,loses pressure quickly
2.0,Color is a bit different.,The color tone of the photo is a bit different for what I received.  3 are more a brown-grey tone.  Not a brown-rose..  so the color was disappointing and not good for my skin tone.  I'm returning and will try again.,B07H281V4V,1611505247615,0,True,negative,color tone photo bit different received brown grey tone not brown rose color disappointing not good skin tone returning try
4.0,Better than OK,"Works fast, Surprising quite, Would be easier to use with a 12"" longer cord. For the price, it's a very good buy.",B00009RB0X,1126182181000,3,True,positive,work fast surprising quite would easier use longer cord price good buy
3.0,Three Stars,It is OK but not very bright.,B01C75SE5S,1543500619417,0,True,neutral,not bright
1.0,Stopped working after 5 uses,Worked great for the first 5 times I used it. Now machine won’t even turn on and I’m out of my return window.,B01DXWFYDY,1570309206250,0,True,negative,worked great first time used machine even turn return window
5.0,This is a good product. I would recommend this to friends/family,This is a good product.  I would recommend this to friends/family.,B00J9PPMDM,1416276895000,0,True,positive,good product would recommend friend family
1.0,"If it seems too good to be true, it probably is",Lesson learned with this product. Too many 5 star reviews (1000's) should have been a clue.  I really hoped for the best with this product.  I have dry chemically processed hair that looks & feels healthy IF I use quality products. Quality (ex: Aveda) means I have to spend a lot of $$$ & th emoney saved with this product wasn't worth it.  My first clue that something was amiss was the enormous amount of lathering and the excessive silky feel to the shampoo (synthetic silk?).  I had followed up with the argan oil deep conditioner.  After my hair dried it looked and felt like--STRAW.  Not a happy customer.,B012Q9NGE4,1457669014000,7,True,negative,lesson learned product many star review clue really hoped best product dry chemically processed hair look feel healthy use quality product quality aveda mean spend lot emoney saved product worth first clue something amiss enormous amount lathering excessive silky feel shampoo synthetic silk followed argan oil deep conditioner hair dried looked felt like straw not happy customer
5.0,Five Stars,I like them,B013KWLH9C,1494552793000,0,True,positive,like
4.0,It works,I have no real eyebrows to speak of this is perfect,B07H29Q4HR,1538855397803,18,False,positive,real eyebrow speak perfect
5.0,Great Buy,This product offers the same great quality you'd come to expect from NARS for a discounted price.,B008F5FCWS,1430765835000,0,True,positive,product offer great quality come expect nars discounted price
1.0,DO NOT BUY...Very poor quality,Horrible product.  Threw them away.  Better to use sandpaper.  Very poor quality.,B088BBY21M,1613228665423,0,True,negative,horrible product threw away better use sandpaper poor quality
5.0,Body clips,Just as described,B01AGBACMS,1478761882000,0,True,positive,described
3.0,Mas o menos,"El cepillo lindo y completo, pero el cable se enreda mucho, cada mechón debo pasar el cepillo entre 4 a 5 veces para que se seque, y un accesorio no entra en el secador, parece que donde engancha es muy grande para el hueco chico, pero solo 1, los otros accesorios entran perfectos.",B08XWMC536,1634267150546,0,True,neutral,cepillo lindo completo pero cable enreda mucho cada mech debo pasar cepillo entre veces para que seque accesorio entra secador parece que donde engancha muy grande para hueco chico pero solo los otros accesorios entran perfectos
3.0,Will not recommend,"Waxing with this product was very painful, it did not heat up evenly. Overall if is not a good product. I would not recommend",B07P98CPH8,1596129634443,0,True,neutral,waxing product painful not heat evenly overall not good product would not recommend
3.0,Tone,The shade is an issue,B0994J2MZF,1634823139481,0,True,neutral,shade issue
5.0,Nice quality headbands,The quality of the fabric is nice. And I like the colors. They are comfortable.,B08J47V6SX,1612616018705,1,True,positive,quality fabric nice like color comfortable
5.0,Great look,Wife requested these for putting her hair up at work. Easily installed and look great.  Fast shipping.,B07R8BD38N,1600625961950,0,True,positive,wife requested putting hair work easily installed look great fast shipping
5.0,A must have!!!,Used this since week 12 of my pregnancy n delivered the day before my due date...not one stretch mark!  Absolutely love this product.  Get it! Get it! Get it!!!,B00HHGTO2U,1502088969561,0,True,positive,used since week pregnancy delivered day due date not one stretch mark absolutely love product get get get
5.0,Great for winter dry months,"I love the moisture, the smell and the applicator. This has made my lips so smooth during our dry winter months",B082WPZR9B,1581803216743,1,True,positive,love moisture smell applicator made lip smooth dry winter month
1.0,its a no,the lashes are not great its not the best practice material too cheap run,B096FGZMK1,1654386685793,0,True,negative,lash not great not best practice material cheap run
5.0,Warm comforting aroma.,I wish they still had the lotion for an affordable price. This is such a beautiful aroma.,B075W5WWX7,1576078359363,0,True,positive,wish still lotion affordable price beautiful aroma
1.0,"These lash ""sets"" didn't match. Unless you want to ...","These lash &#34;sets&#34; didn't match. Unless you want to trim them to try and make them match, I'd look elsewhere.",B00FQD0LNW,1493841834000,0,True,negative,lash set match unless want trim try make match look elsewhere
1.0,Not worth it!,Don’t waste your money... very thin and clips are too hard for your hair.,B0824QR4WJ,1596929562566,0,True,negative,waste money thin clip hard hair
1.0,Mixed with Shea butter! Not actual product!!!,So disappointed! This seller must have had a little of the lotion left and mixed it with some cocoa butter or Shea butter because the product has a brown tint and all I can smell is Shea butter. I can barely even smell the actual product. (Which I have owned before and know what it’s supposed to smell like!),B01GY9S9EY,1612035479063,0,True,negative,disappointed seller must little lotion left mixed cocoa butter shea butter product brown tint smell shea butter barely even smell actual product owned know supposed smell like
5.0,perfect for newborns and stretch as they grow.,"great quility, very pleased with bows!",B07TVG84VD,1565425470325,0,True,positive,great quility pleased bow
3.0,Bonito,"Su tejido exterior suave, el forro interno también, aunque un poco caluroso (tal vez no recomendable para verano)<br />Tiene una costura interna que a mi me molesta harto en las orejas<br />Bonitos diseños y colores de las telas",B08PFLD9H4,1613479841002,0,True,neutral,tejido exterior suave forro interno tambi aunque poco caluroso tal vez recomendable para verano tiene una costura interna que molesta harto la orejas bonito dise colores la telas
3.0,Three Stars,Doesn't get very warm or hot at all... and doesn't smell much,B0176M0R2K,1490020062000,0,True,neutral,get warm hot smell much
5.0,Five Stars,The only this I use with a flattop!,B01M7Z69UL,1527704261932,0,True,positive,use flattop
1.0,No comment,Not happy..cant write the review,B00XYMLQEA,1466963561000,0,True,negative,not happy cant write review
3.0,Disappointed,"I tried coloring this using the same color as my color and it was an epic fail. Once you wash it, it becomes completely straight hair.  I wish I could find a good messy bun that is actually able to color to my color so I can actually use one. I love how it looks, just the wrong color all the time",B0833TPHL3,1588908585060,0,True,neutral,tried coloring using color color epic fail wash becomes completely straight hair wish could find good messy bun actually able color color actually use one love look wrong color time
5.0,Speedy delivery & Absolutely love the Decals,Excellent delivery. I’m in love with these designer luxury nail stickers! Will definitely try more.,B0978YZL8F,1632173373315,0,True,positive,excellent delivery love designer luxury nail sticker definitely try
5.0,This truly does perfect the complexion.,This is the only foundation /makeup product that I use. It smooths out my skin tones and provides sun protection. I always keep a couple tubes as backup in my drawer.,B01H2L1IDW,1564107817625,0,True,positive,foundation makeup product use smooth skin tone provides sun protection always keep couple tube backup drawer
1.0,Save your money.,Did not like. Was not good quality.,B07Q5CBFB2,1570398039103,0,False,negative,not like not good quality
1.0,Do not buy!,"I don’t understand the positive reviews. Yes, it smells okay, but this product caused a horrible rash that resulted in a burn. After some time of not using the product and switching to a more natural deodorant the burnt skin is slowly peeling of with new skin underneath. I will never use this product again.",B07FKW9CL4,1558332395721,3,False,negative,understand positive review yes smell okay product caused horrible rash resulted burn time not using product switching natural deodorant burnt skin slowly peeling new skin underneath never use product
5.0,Love the colors seperately and together,After I saw the pictures in this review I had to try to try the hombre effect with this polish I ordered. Love the colors seperately and together !,B00TFWBZ30,1485566676000,0,True,positive,saw picture review try try hombre effect polish ordered love color seperately together
3.0,Delivery Date was off...,I recd. 10/8 NOT 10/1.  You scared me...I thought it was misplaced or taken!<br /><br />Thank you.<br />Customer,B079ZN9VQL,1633971847657,0,True,neutral,recd not scared thought misplaced taken thank customer
1.0,Dry- harsh- didn't work,"This pen was harsh. It was very rough to the touch which wasn't as much an issue until you had to bear down to get any lint to show up on your brow. Also, you had to push so much that it ended up looking like a thick line rather than 3 lines and more hair-like even with short strokes.  Great idea and nice product with poor execution.",B07H23L31B,1550092999062,0,True,negative,pen harsh rough touch much issue bear get lint show brow also push much ended looking like thick line rather line hair like even short stroke great idea nice product poor execution
3.0,Feels like I'm literally peeling off my skin!,"No directions in English and when you peel it off, it kinda hurts!  I've used other peels that didn't hurt before so it's not just me being sensitive.  However, my face feels nice and smooth afterwards.",B0156H2G58,1476303244000,1,True,neutral,direction english peel kinda hurt used peel hurt not sensitive however face feel nice smooth afterwards
2.0,Smells like cat pee🤮,Conditioner doesn't give hair ŕmoisture  very hard to brush hair after using it. The smell of the products is cat pee will not buy again it does nothing nothing but dry my hair out and smells đisgusting.,B08QKXY1KN,1641756787923,0,True,negative,conditioner give hair moisture hard brush hair using smell product cat pee not buy nothing nothing dry hair smell isgusting
3.0,RUNS VERY SMALL,"This particular product runs extremely small, it did not fit me or my daughter. It is a decent product just too small for the average small person.",B08FDHBWD6,1602269674317,1,True,neutral,particular product run extremely small not fit daughter decent product small average small person
1.0,Not the color you wanted,Not the color I wanted,B07ZJY6W1C,1580436743080,0,False,negative,not color wanted
1.0,Planned Obsolescence,"Here are two things Phillips will not tell you about their Sonicare toothbrushes and heads.<br /><br />1) The collar that holds the toothbrush to the handle will disintegrate in a couple of months. That's what prompted this review, because they would not replace mine after it fell apart two weeks after purchasing a replacement.<br /><br />They manufacturer these things to disintegrate so you will continue to buy replacements - planned obsolescence. However, I suspect their China supplier is skimping on the plastic specifications and they fall apart in weeks instead of months. (Do you think China would really do that?)<br /><br />2) UNPLUG your base until you need to charge the toothbrush.  If you charge it up overnight, then unplug the base, the toothbrush will work for four brushings per day for about a month.  Then, when it signals or stops, plug the base in to charge it.<br /><br />This method will allow your toothbrush to work for five years or longer. If you keep the base plugged in all the time, these NiCad batteries develop memory and will stop functioning after 18 to 24 months.<br /><br />A bonus, if you travel a lot as I do, you don't have to pack the charger.  Just make sure it's topped off and you're good for a month's vacation.",B000AMRIIK,1222552467000,18,False,negative,two thing phillips not tell sonicare toothbrush head collar hold toothbrush handle disintegrate couple month prompted review would not replace mine fell apart two week purchasing replacement manufacturer thing disintegrate continue buy replacement planned obsolescence however suspect china supplier skimping plastic specification fall apart week instead month think china would really unplug base need charge toothbrush charge overnight unplug base toothbrush work four brushing per day month signal stop plug base charge method allow toothbrush work five year longer keep base plugged time nicad battery develop memory stop functioning month bonus travel lot pack charger make sure topped good month vacation
3.0,Great idea but hard to apply,Looked great and I loved the concept but I could not (for the life of me) put them on. It wasn’t lining up correctly and tweezers couldn’t help either. I am not the lost savy person with cosmetics and have never worn lashes with the glue so maybe I’m just inexperienced. They were awesome but I returned them since I had no use,B077D4921Z,1515888761648,1,True,neutral,looked great loved concept could not life put lining correctly tweezer help either not lost savy person cosmetic never worn lash glue maybe inexperienced awesome returned since use
5.0,Just what I was looking for,I have been looking for these back scratchers for awhile now. Great product !,B01E3MF6KE,1533853307842,0,True,positive,looking back scratcher awhile great product
2.0,Upsetting,[[VIDEOID:e34ced1a26f1f10e62c503e1b90acfb1]] This product I was really looking forward to opening and coming home to inbox when I did the nail polish was spilled over some other nail polishes seemed to be used or loose. Very upsetting because I was excited to use now I have a mess to clean.,B09V4GV7BW,1658745228997,3,True,negative,videoid ced acfb product really looking forward opening coming home inbox nail polish spilled nail polish seemed used loose upsetting excited use mess clean
2.0,Don't bother,The metal coil rusted in less than 24 hours and liquid was coming up brown smh,B08KDT2J94,1610739512220,0,True,negative,metal coil rusted less hour liquid coming brown smh
5.0,I am pleased with this item,This item works very well.,B00GMOYB1W,1596139025695,0,True,positive,item work well
1.0,Don’t buy,"Only got 2, was supposed to be 4. And buttons are in the wrong spot",B088TPRGZ6,1644451450955,0,True,negative,got supposed button wrong spot
1.0,One Star,Used it for a few months went back to the electric razor I use for my face.,B002CJHWCQ,1434464396000,0,True,negative,used month went back electric razor use face
1.0,One Star,"This hair is horrible, very fizzy and hard.",B0756CF51C,1519985273390,1,True,negative,hair horrible fizzy hard
2.0,No cubre nada,No cubre nada 👎,B07KQX1CCL,1662572252482,0,True,negative,cubre nada
4.0,This is pretty cool except..,"..the fan is really loud. I cannot tell if it’s sucking in the dust or not, there is not a strong enough pull or any pull at all to suck in the dust (which is the whole reason I bought this).<br /><br />The “FWD/REV” is for the drill. I finally figured out how to change the bits, see my pic. Turn to the left.<br /><br />What do each of the drill bits do?",B07QSCT4YB,1579656749263,1,True,positive,fan really loud cannot tell sucking dust not not strong enough pull pull suck dust whole reason bought fwd rev drill finally figured change bit see pic turn left drill bit
1.0,Total junk,Believe the complaint reviews.  Any drug store straightener works better.  It’s not even close to professional level,B07V4GDTDP,1617834600132,8,True,negative,believe complaint review drug store straightener work better not even close professional level
